frequency_hz,response_amplitude,data_source
690,4.7166955673604755e-08,comsol_raw
691,4.766209244412253e-08,comsol_raw
692,4.815496234766604e-08,comsol_raw
693,4.8647518626482044e-08,comsol_raw
694,4.9141428497520664e-08,comsol_raw
695,4.9638143984022256e-08,comsol_raw
696,5.013895527008242e-08,comsol_raw
697,5.064503176242509e-08,comsol_raw
698,5.1157454435604876e-08,comsol_raw
699,5.1677241989558656e-08,comsol_raw
700,5.2205372659721705e-08,comsol_raw
701,5.274280306770559e-08,comsol_raw
702,5.32904852105728e-08,comsol_raw
703,5.384938251463609e-08,comsol_raw
704,5.442048580096298e-08,comsol_raw
705,5.5004830014553284e-08,comsol_raw
706,5.5603512660647314e-08,comsol_raw
707,5.6217715086968895e-08,comsol_raw
708,5.6848728085615424e-08,comsol_raw
709,5.7497983826283936e-08,comsol_raw
710,5.8167096982513695e-08,comsol_raw
711,5.885791926157788e-08,comsol_raw
712,5.957261372293821e-08,comsol_raw
713,6.031375885421228e-08,comsol_raw
714,6.108449844756289e-08,comsol_raw
715,6.188876395426998e-08,comsol_raw
716,6.27316153330158e-08,comsol_raw
717,6.361978314493934e-08,comsol_raw
718,6.456256810690653e-08,comsol_raw
719,6.557341036364623e-08,comsol_raw
720,6.667279726730844e-08,comsol_raw
721,6.789406921986505e-08,comsol_raw
722,6.92961749646934e-08,comsol_raw
723,7.099551412648902e-08,comsol_raw
724,7.326126594284683e-08,comsol_raw
725,7.68950843159848e-08,comsol_raw
726,8.585266960019354e-08,comsol_raw
727,5.42756226038732e-07,comsol_raw
728,5.6224757784029843e-08,comsol_raw
729,6.508948512310125e-08,comsol_raw
730,6.889972839383789e-08,comsol_raw
731,7.144153265408532e-08,comsol_raw
732,7.350521741694804e-08,comsol_raw
733,7.535940189410433e-08,comsol_raw
734,7.712235383585986e-08,comsol_raw
735,7.88560173660564e-08,comsol_raw
736,8.059757639127353e-08,comsol_raw
737,8.237217214898054e-08,comsol_raw
738,8.419875433894524e-08,comsol_raw
739,8.609307691065506e-08,comsol_raw
740,8.806938793499326e-08,comsol_raw
741,9.014148221640617e-08,comsol_raw
742,9.2323433335895e-08,comsol_raw
743,9.463016891064933e-08,comsol_raw
744,9.707798249978761e-08,comsol_raw
745,9.968504257469473e-08,comsol_raw
746,1.0247194450807155e-07,comsol_raw
747,1.0546234751997069e-07,comsol_raw
748,1.0868374163009065e-07,comsol_raw
749,1.121683990382656e-07,comsol_raw
750,1.1595458074020413e-07,comsol_raw
751,1.2008809484251676e-07,comsol_raw
752,1.246243421520311e-07,comsol_raw
753,1.296310442921576e-07,comsol_raw
754,1.3519194182612172e-07,comsol_raw
755,1.41411895112662e-07,comsol_raw
756,1.4842405468857917e-07,comsol_raw
757,1.5640015534738918e-07,comsol_raw
758,1.6556564888376308e-07,comsol_raw
759,1.7622255723029916e-07,comsol_raw
760,1.8878507076595998e-07,comsol_raw
761,2.0383703655665586e-07,comsol_raw
762,2.222288358312137e-07,comsol_raw
763,2.452491984054439e-07,comsol_raw
764,2.749495913347421e-07,comsol_raw
765,3.148067127181336e-07,comsol_raw
766,3.712206625455602e-07,comsol_raw
767,4.574059900716787e-07,comsol_raw
768,6.057520388985541e-07,comsol_raw
769,9.224028794898542e-07,comsol_raw
770,2.074679122316001e-06,comsol_raw
771,6.235855419100364e-06,comsol_raw
772,1.1782398667776978e-06,comsol_raw
773,6.289397659844151e-07,comsol_raw
774,4.1797946096031597e-07,comsol_raw
775,3.061524881439261e-07,comsol_raw
776,2.367340329181727e-07,comsol_raw
777,1.893420217791863e-07,comsol_raw
778,1.548507451674796e-07,comsol_raw
779,1.2856383871485285e-07,comsol_raw
780,1.0781897248922632e-07,comsol_raw
781,9.099589053414467e-08,comsol_raw
782,7.705427870682325e-08,comsol_raw
783,6.52988374040523e-08,comsol_raw
784,5.5251966931409214e-08,comsol_raw
785,4.658204837055544e-08,comsol_raw
786,3.9063347974054225e-08,comsol_raw
787,3.255673766308677e-08,comsol_raw
788,2.7007619978553173e-08,comsol_raw
789,2.2460517154995386e-08,comsol_raw
790,1.9079166106308963e-08,comsol_raw
791,1.7108450470283834e-08,comsol_raw
792,1.6684386919717804e-08,comsol_raw
793,1.765239414585017e-08,comsol_raw
794,1.9665074087337787e-08,comsol_raw
795,2.238548318434837e-08,comsol_raw
796,2.5578285905380578e-08,comsol_raw
797,2.9108697595605986e-08,comsol_raw
798,3.2915963753188254e-08,comsol_raw
799,3.6991100657625225e-08,comsol_raw
800,4.1364757468629685e-08,comsol_raw
801,4.61043195591324e-08,comsol_raw
802,5.131954805025177e-08,comsol_raw
803,5.717843868551384e-08,comsol_raw
804,6.39391861587614e-08,comsol_raw
805,7.201267409010103e-08,comsol_raw
806,8.20906622673232e-08,comsol_raw
807,9.5433403667313e-08,comsol_raw
808,1.1460499057030588e-07,comsol_raw
809,1.457503696138633e-07,comsol_raw
810,2.0820218468999326e-07,comsol_raw
811,4.107623820922808e-07,comsol_raw
812,2.353626338529021e-06,comsol_raw
813,2.455597802191381e-07,comsol_raw
814,1.107700153931379e-07,comsol_raw
815,6.162843524697807e-08,comsol_raw
816,3.6840143068682395e-08,comsol_raw
817,2.3871992947888023e-08,comsol_raw
818,1.9561820538200353e-08,comsol_raw
819,2.1293228663410333e-08,comsol_raw
820,2.5503853231616055e-08,comsol_raw
821,3.028259125884584e-08,comsol_raw
822,3.5024977876321626e-08,comsol_raw
823,3.958573235154548e-08,comsol_raw
824,4.395657300597949e-08,comsol_raw
825,4.81678700800976e-08,comsol_raw
826,5.2258524279163556e-08,comsol_raw
827,5.6266840234972696e-08,comsol_raw
828,6.022819770223342e-08,comsol_raw
829,6.417497858437871e-08,comsol_raw
830,6.81372195720174e-08,comsol_raw
831,7.214346954958369e-08,comsol_raw
832,7.62216901904176e-08,comsol_raw
833,8.040017338923624e-08,comsol_raw
834,8.470850538285418e-08,comsol_raw
835,8.917863810643864e-08,comsol_raw
836,9.384615608654717e-08,comsol_raw
837,9.875186496491688e-08,comsol_raw
838,1.0394388823671312e-07,comsol_raw
839,1.0948056087913983e-07,comsol_raw
840,1.1543458628258293e-07,comsol_raw
841,1.218992426268803e-07,comsol_raw
842,1.2899802314960466e-07,comsol_raw
843,1.3690026868904892e-07,comsol_raw
844,1.458477884482911e-07,comsol_raw
845,1.562028825782654e-07,comsol_raw
846,1.685412635664572e-07,comsol_raw
847,1.8384842484982715e-07,comsol_raw
848,2.0398540620219537e-07,comsol_raw
849,2.3298490336537453e-07,comsol_raw
850,2.8163871081094204e-07,comsol_raw
851,3.922821860033988e-07,comsol_raw
852,1.072206355905829e-06,comsol_raw
853,3.652220300787373e-07,comsol_raw
854,5.0363677501357425e-08,comsol_raw
855,6.936937823192965e-08,comsol_raw
856,1.1167834743061501e-07,comsol_raw
857,1.4383536377717026e-07,comsol_raw
858,1.715985283666531e-07,comsol_raw
859,1.9814710499785925e-07,comsol_raw
860,2.2547714277561027e-07,comsol_raw
861,2.552149076610244e-07,comsol_raw
862,2.890608985801712e-07,comsol_raw
863,3.291650070216714e-07,comsol_raw
864,3.786273949614324e-07,comsol_raw
865,4.423881913097316e-07,comsol_raw
866,5.290975009426141e-07,comsol_raw
867,6.556617624189888e-07,comsol_raw
868,8.604718716756349e-07,comsol_raw
869,1.253841787438136e-06,comsol_raw
870,2.3358713140322087e-06,comsol_raw
871,1.981401488558426e-05,comsol_raw
872,2.9495650748433228e-06,comsol_raw
873,1.3429334605012302e-06,comsol_raw
874,8.536360211444883e-07,comsol_raw
875,6.150406552524175e-07,comsol_raw
876,4.7251786920445067e-07,comsol_raw
877,3.768017453062923e-07,comsol_raw
878,3.072825907324329e-07,comsol_raw
879,2.537891940544294e-07,comsol_raw
880,2.106930397769909e-07,comsol_raw
881,1.745927364658486e-07,comsol_raw
882,1.4327102322563697e-07,comsol_raw
883,1.1517262872010289e-07,comsol_raw
884,8.912490670367208e-08,comsol_raw
885,6.42275846514812e-08,comsol_raw
886,4.0236554398719645e-08,comsol_raw
887,2.2965446851653374e-08,comsol_raw
888,3.993061174716604e-08,comsol_raw
889,8.937309868268227e-08,comsol_raw
890,2.052635588934953e-07,comsol_raw
891,1.998643977087564e-06,comsol_raw
892,2.298969642214195e-07,comsol_raw
893,6.741509228679526e-08,comsol_raw
894,3.067413654558864e-08,comsol_raw
895,8.011555504363964e-08,comsol_raw
896,1.5001873618020386e-07,comsol_raw
897,2.601647241776002e-07,comsol_raw
898,5.095358475792724e-07,comsol_raw
899,2.271897259851092e-06,comsol_raw
900,1.1752936716694851e-06,comsol_raw
901,4.32360731092893e-07,comsol_raw
902,2.5334200473749865e-07,comsol_raw
903,1.6526526267820254e-07,comsol_raw
904,1.0915738036466447e-07,comsol_raw
905,6.849698400214346e-08,comsol_raw
906,3.9501353720146744e-08,comsol_raw
907,3.2427316196606576e-08,comsol_raw
908,5.1594700056068324e-08,comsol_raw
909,7.993335132114735e-08,comsol_raw
910,1.1236430664583589e-07,comsol_raw
911,1.4891106406359309e-07,comsol_raw
912,1.908792168904482e-07,comsol_raw
913,2.404105927973212e-07,comsol_raw
914,3.00763395179496e-07,comsol_raw
915,3.770770931944823e-07,comsol_raw
916,4.779979913636548e-07,comsol_raw
917,6.193721376293711e-07,comsol_raw
918,8.338352111621069e-07,comsol_raw
919,1.2012501000186778e-06,comsol_raw
920,1.98291983252996e-06,comsol_raw
921,4.815745178411573e-06,comsol_raw
922,1.5913654495993695e-05,comsol_raw
923,3.2129439422787557e-06,comsol_raw
924,1.849399405636867e-06,comsol_raw
925,1.326687732907607e-06,comsol_raw
926,1.0500295975419323e-06,comsol_raw
927,8.786451733952372e-07,comsol_raw
928,7.619895521827993e-07,comsol_raw
929,6.77439013061772e-07,comsol_raw
930,6.133497601321094e-07,comsol_raw
931,5.631170827645096e-07,comsol_raw
932,5.227153348316808e-07,comsol_raw
933,4.895510275845623e-07,comsol_raw
934,4.618780983130008e-07,comsol_raw
935,4.384781452378803e-07,comsol_raw
936,4.184753867497168e-07,comsol_raw
937,4.012244698561018e-07,comsol_raw
938,3.862397323206542e-07,comsol_raw
939,3.731490913898325e-07,comsol_raw
940,3.6166311231960457e-07,comsol_raw
941,3.5155373809532985e-07,comsol_raw
942,3.4263934337021333e-07,comsol_raw
943,3.3477403302775e-07,comsol_raw
944,3.278398545017243e-07,comsol_raw
945,3.2174105196277774e-07,comsol_raw
946,3.163997792803815e-07,comsol_raw
947,3.117528747722948e-07,comsol_raw
948,3.077494233700076e-07,comsol_raw
949,3.043489143593488e-07,comsol_raw
950,3.015198596173705e-07,comsol_raw
951,2.992387772332647e-07,comsol_raw
952,2.9748947433750605e-07,comsol_raw
953,2.962625846815948e-07,comsol_raw
954,2.9555533362666885e-07,comsol_raw
955,2.9537151760945336e-07,comsol_raw
956,2.957216983510196e-07,comsol_raw
957,2.966236253778831e-07,comsol_raw
958,2.9810291517936213e-07,comsol_raw
959,3.001940330990183e-07,comsol_raw
960,3.0294164689672294e-07,comsol_raw
961,3.064024516993702e-07,comsol_raw
962,3.106476090425313e-07,comsol_raw
963,3.157660044269004e-07,comsol_raw
964,3.218686185812655e-07,comsol_raw
965,3.290944441180161e-07,comsol_raw
966,3.376185891580814e-07,comsol_raw
967,3.476635399089817e-07,comsol_raw
968,3.595150876479685e-07,comsol_raw
969,3.7354531128958457e-07,comsol_raw
970,3.9024652394873273e-07,comsol_raw
971,4.102827842699124e-07,comsol_raw
972,4.3457054758182405e-07,comsol_raw
973,4.6440966080147734e-07,comsol_raw
974,5.017055895973814e-07,comsol_raw
975,5.493667069184515e-07,comsol_raw
976,6.120618101230796e-07,comsol_raw
977,6.977867201124182e-07,comsol_raw
978,8.214664185259248e-07,comsol_raw
979,1.0145312116278028e-06,comsol_raw
980,1.3564413347092815e-06,comsol_raw
981,2.123126599265392e-06,comsol_raw
982,5.377002682048395e-06,comsol_raw
983,8.405469498051236e-06,comsol_raw
984,2.247034660430939e-06,comsol_raw
985,1.2602735097704283e-06,comsol_raw
986,8.578758600601444e-07,comsol_raw
987,6.397761721376829e-07,comsol_raw
988,5.032369014525089e-07,comsol_raw
989,4.099123637775732e-07,comsol_raw
990,3.42235717624756e-07,comsol_raw
991,2.910243515603176e-07,comsol_raw
992,2.51011767834525e-07,comsol_raw
993,2.1896166272777197e-07,comsol_raw
994,1.927761619028981e-07,comsol_raw
995,1.710361865036381e-07,comsol_raw
996,1.527479090603931e-07,comsol_raw
997,1.3719499156264576e-07,comsol_raw
998,1.2384846542991936e-07,comsol_raw
999,1.1230962055476959e-07,comsol_raw
1000,1.0227260615157409e-07,comsol_raw
